doi,created
10.1128/jvi.00196-14,2014-05-01
10.1128/jvi.00425-14,2014-05-08
10.1128/jvi.01434-14,2014-06-20
10.1128/jvi.00911-14,2014-05-01
10.1128/jvi.00297-14,2014-05-08
10.1128/jvi.00912-14,2014-05-01
10.1128/jvi.00512-14,2014-04-17
10.1128/jvi.00550-14,2014-04-24
10.1128/jvi.00256-14,2014-04-24
10.1016/j.neurobiolaging.2014.01.148,2014-02-05
10.1097/pcc.0000000000000157,2014-04-22
10.1093/trstmh/tru092,2014-07-01
10.1016/j.drudis.2014.06.018,2014-06-26
10.5500/wjt.v4.i2.43,2017-12-13
10.1111/risa.12239,2014-06-20
10.1016/j.sbi.2014.05.008,2014-06-19
10.1074/jbc.m114.572974,2014-06-20
10.4161/rna.29442,2014-06-12
10.1503/cmaj.109-4798,2014-05-13
10.1016/j.pneurobio.2014.06.002,2014-06-09
10.1007/s10616-014-9740-1,2014-06-10
10.1093/infdis/jiu327,2014-06-07
10.4269/ajtmh.14-0004,2014-04-15
10.1002/glia.22701,2014-06-03
10.4049/jimmunol.1400058,2014-06-03
10.1165/rcmb.2013-0357oc,2014-06-01
10.1128/aac.02495-13,2014-04-15
10.1128/aem.00175-14,2014-03-22
10.2471/blt.13.133116,2014-05-26
10.2471/blt.13.132480,2014-05-26
10.1111/cea.12269,2014-01-23
10.1128/cvi.00100-14,2014-05-01
10.1097/qco.0000000000000065,2014-04-15
10.1016/j.epidem.2014.04.003,2014-04-18
10.4161/hv.32075,2014-09-22
10.1089/jir.2014.0007,2014-06-06
10.3233/pge-14088,2016-08-17
10.1128/jvi.03801-13,2014-03-20
10.1128/jvi.00464-14,2014-03-27
10.1128/jvi.00121-14,2014-03-20
10.1128/jvi.00202-14,2014-03-13
10.1128/jvi.03441-13,2014-04-03
10.1128/jvi.00433-14,2014-04-10
10.1128/jvi.00631-14,2014-04-10
10.1089/mab.2014.0049,2014-06-17
10.1212/cpj.0000000000000024,2014-06-09
10.11622/smedj.2014076,2014-06-26
10.11622/smedj.2014075,2014-06-26
10.1126/science.1253397,2014-05-29
10.1002/hep.27037,2014-02-04
10.1074/jbc.x114.554121,2014-05-28
10.1073/pnas.1406869111,2014-05-28
10.1074/mcp.m114.038984,2014-05-23
10.1007/s13337-014-0215-y,2014-05-20
10.1073/pnas.1314933111,2014-05-21
10.5365/wpsar.2014.5.1.004,2014-07-30
10.1073/pnas.1406658111,2014-05-20
10.1093/cid/ciu359,2014-05-15
10.1007/s13337-014-0203-2,2014-05-13
10.1503/cmaj.131369,2014-04-15
10.1073/pnas.1321930111,2014-05-14
10.1073/pnas.ss11119,2014-05-13
10.1073/iti1914111,2014-05-13
10.1111/2049-632x.12178,2014-04-15
10.1111/jmp.12125,2014-05-08
10.1111/2049-632x.12171,2014-03-29
10.1080/17441692.2014.908935,2014-05-07
10.1002/jcla.21738,2014-05-06
10.4049/jimmunol.1303470,2014-05-06
10.1016/j.virol.2014.04.012,2014-05-05
10.1021/ml500108s,2014-05-02
10.4049/jimmunol.1400111,2014-05-03
10.1128/aac.02768-13,2014-03-11
10.1128/aem.00056-14,2014-02-22
10.2471/blt.14.138990,2014-04-22
10.1042/cs20130294,2014-01-27
10.1017/dmp.2014.29,2014-05-01
10.1172/jci70698,2014-05-08
10.1128/jvi.00021-14,2014-03-13
10.1128/jvi.03488-13,2014-03-06
10.1128/jvi.03677-13,2014-03-06
10.1128/jvi.00815-14,2014-04-22
10.1128/jvi.03193-13,2014-02-27
10.1128/jvi.03403-13,2014-02-27
10.1128/jvi.03668-13,2014-02-20
10.1128/jvi.03649-13,2014-02-13
10.1128/jvi.03764-13,2014-02-27
10.1128/jvi.03799-13,2014-02-13
10.1128/jvi.00019-14,2014-02-27
10.1128/jvi.00687-14,2014-04-04
10.1128/jvi.03451-13,2014-02-20
10.1128/jvi.03194-13,2014-02-27
10.1128/jvi.00161-14,2014-02-20
10.1128/jvi.00118-14,2014-02-13
10.5001/omj.2014.43,2014-06-16
10.1261/rna.042457.113,2014-03-27
10.1038/nrg3734,2014-04-29
10.1073/pnas.1402074111,2014-04-29
10.1586/14760584.2014.912134,2014-04-26
10.4161/hv.28639,2014-04-24
10.4161/mabs.28917,2014-04-24
10.1002/14651858.cd001920.pub3,2014-04-22
10.1530/joe-13-0532,2014-04-23
10.1002/pro.2347,2014-04-22
10.1073/pnas.1320856111,2014-04-22
10.1152/ajplung.00233.2013,2014-04-19
10.1093/cid/ciu225,2014-04-20
10.1016/j.smim.2014.03.003,2014-04-18
10.1172/jci75797,2014-04-28
10.1159/000360084,2014-04-23
10.1007/s11606-014-2834-9,2014-04-15
10.1016/j.vaccine.2014.03.092,2014-04-13
10.1007/s13337-014-0211-2,2014-04-12
10.1016/j.annemergmed.2014.02.024,2014-04-12
10.1093/cid/ciu237,2014-04-12
10.1002/14651858.cd008965.pub4,2014-04-10
10.1111/2049-632x.12163,2014-03-03
10.1111/2049-632x.12166,2014-03-03
10.1172/jci72948,2014-04-07
10.1586/14760584.2014.905744,2014-04-04
10.1001/jama.2014.2116,2014-02-24
10.2105/ajph.2013.301668,2014-02-13
10.1164/rccm.201402-0317ed,2014-03-31
10.1089/adt.2013.567,2014-04-15
10.1097/aci.0000000000000047,2014-02-25
10.1586/17476348.2014.890518,2014-03-07
10.3810/hp.2014.04.1100,2014-04-25
10.1128/iai.01564-13,2014-02-04
10.1128/jcm.03049-13,2014-01-30
10.1128/jcm.03102-13,2014-01-09
10.1099/vir.0.061143-0,2014-01-14
10.1099/vir.0.062059-0,2014-01-18
10.1099/vir.0.059832-0,2014-01-07
10.1128/jvi.03256-13,2014-01-30
10.1128/jvi.03866-13,2014-02-06
10.1128/jvi.03223-13,2014-01-30
10.1128/jvi.03114-13,2014-01-30
10.1128/jvi.03050-13,2014-02-06
10.1128/jvi.00507-14,2014-03-26
10.1128/jvi.00059-14,2014-02-06
10.1128/jvi.03457-13,2014-02-06
10.1128/jvi.03571-13,2014-01-30
10.1128/jvi.02490-13,2014-01-16
10.1128/jvi.03001-13,2014-01-23
10.1371/currents.dis.949664319ad451313b499f9c90cd9c0f,2014-04-01
10.1073/pnas.1403457111,2014-04-01
10.1080/01621459.2014.896807,2014-03-07
10.1074/jbc.m114.560094,2014-03-26
10.1073/pnas.1324022111,2014-03-26
10.1074/jbc.m113.525287,2014-03-21
10.1002/jcla.21700,2014-03-20
10.1002/pro.2442,2014-02-12
10.1074/jbc.m113.545947,2014-03-14
10.1074/jbc.m114.557694,2014-03-14
10.1016/j.cellimm.2014.02.008,2014-03-14
10.1093/cid/ciu148,2014-03-13
10.1016/j.vaccine.2014.02.087,2014-03-15
10.1016/j.vaccine.2014.02.038,2014-03-15
10.1002/ddr.21169,2014-03-11
10.1371/currents.outbreaks.e1473d9bfc99d080ca242139a06c455f,2014-03-07
10.1111/1468-0009.12038,2014-03-06
10.1093/cid/ciu134,2014-03-06
10.1074/jbc.m114.554030,2014-03-06
10.1073/pnas.1323279111,2014-03-06
10.1093/infdis/jiu127,2014-03-05
10.1016/j.jviromet.2014.02.010,2014-03-05
10.1073/pnas.1319827111,2014-03-04
10.1111/cns.12233,2014-03-03
10.1164/rccm.201310-1767oc,2014-03-02
10.4103/2141-9248.131700,2014-04-29
10.2471/blt.14.030314,2014-02-27
10.1007/s11906-014-0420-5,2014-02-08
10.1089/dna.2013.2304,2014-01-10
10.1007/s10741-013-9393-8,2013-04-15
10.1111/imr.12138,2014-02-11
10.4103/0972-5229.128705,2014-03-12
10.1128/iai.01115-13,2013-12-24
10.1128/jcm.02810-13,2013-12-27
10.1128/jcm.03233-13,2013-12-19
10.1007/s13197-014-1275-0,2014-02-28
10.1099/vir.0.061986-0,2013-12-10
10.1099/vir.0.059998-0,2013-12-06
10.1099/vir.0.061911-0,2013-12-10
10.1189/jlb.0713386,2013-11-09
10.1128/jvi.03406-13,2013-12-27
10.1128/jvi.02908-13,2013-12-12
10.1128/jvi.03200-13,2013-12-19
10.1128/jvi.03228-13,2013-12-19
10.1128/jvi.02545-13,2013-12-19
10.1128/jvi.03420-13,2013-12-27
10.1128/jvi.03510-13,2013-12-12
10.1128/jvi.01840-13,2013-12-27
10.1128/jvi.02858-13,2013-12-27
10.1128/jvi.02712-13,2014-01-04
10.11622/smedj.2014037,2014-03-19
10.5152/tpa.2014.1121,2017-11-30
10.1177/1757177414520815,2014-02-28
10.1073/pnas.1400593111,2014-02-27
10.4331/wjbc.v5.i1.12,2014-03-07
10.1111/bpa.12119,2014-01-14
10.4172/jpb.10000e24,2014-02-27
10.1016/j.tim.2014.01.008,2014-02-23
10.1016/j.vetimm.2014.02.017,2014-02-23
10.1007/s13337-014-0198-8,2014-02-18
10.1007/s11357-014-9619-2,2014-02-17
10.1164/rccm.201307-1338oc,2014-02-15
10.1111/cmi.12262,2014-01-20
10.1586/14737159.2014.888313,2014-02-14
10.1038/cmi.2013.61,2014-02-10
10.1146/annurev-immunol-032713-120231,2014-02-20
10.1074/jbc.m113.510594,2014-02-05
10.2196/jmir.3078,2014-02-03
10.1073/pnas.1312296111,2014-02-04
10.1073/pnas.1320629111,2014-02-04
10.1128/iai.01148-13,2013-12-10
10.1128/jcm.01813-13,2014-01-22
10.1099/vir.0.060640-0,2013-11-07
10.1128/jvi.02972-13,2013-11-14
10.1128/jvi.03583-13,2014-01-14
10.1128/jvi.02935-13,2013-11-21
10.1128/jvi.02648-13,2013-11-21
10.1128/jvi.01225-13,2013-11-07
10.1128/jvi.01812-13,2013-11-21
10.1128/jvi.02633-13,2013-12-12
10.1128/jvi.02553-13,2013-11-28
10.1128/jvi.03031-13,2013-11-28
10.1089/nat.2013.0461,2014-02-07
10.1089/nat.2013.0450,2014-02-07
10.1097/inf.0000000000000062,2013-09-12
10.1007/s13337-014-0192-1,2014-01-31
10.1016/j.antiviral.2014.01.016,2014-02-01
10.1016/j.virol.2014.01.003,2014-02-02
10.3851/imp2532,2013-01-21
10.1093/infdis/jiu068,2014-01-29
10.15171/ijhpm.2014.24,2014-02-27
10.1152/ajprenal.00516.2013,2014-01-23
10.1146/annurev-immunol-032713-120240,2014-01-29
10.1161/hypertensionaha.113.02856,2014-01-21
10.1038/nbt.2782,2014-01-19
10.1016/j.molonc.2013.12.019,2014-01-18
10.2196/jmir.2911,2014-01-17
10.1136/bcr-2013-201120,2014-01-16
10.3748/wjg.v20.i2.436,2014-01-19
10.1111/aji.12189,2014-01-13
10.1111/imm.12206,2013-10-30
10.1074/jbc.m113.503433,2014-01-10
10.1016/j.bpj.2013.09.036,2014-01-07
10.4161/viru.27524,2014-01-07
10.1177/0194599813518164,2014-01-07
10.1155/2014/734515,2014-01-05
10.1089/aid.2013.0153,2013-11-04
10.1016/j.ajpath.2013.10.004,2013-11-06
10.2105/ajph.2013.301638,2013-11-14
10.1128/aac.01407-13,2013-10-22
10.2471/blt.14.010114,2013-12-17
10.1128/cvi.00500-13,2013-10-31
10.1007/978-3-319-07911-0_13,2014-08-11
10.2217/fmb.14.65,2014-11-18
10.2217/fvl.13.117,2014-02-03
10.1016/b978-0-444-53488-0.00010-9,2014-07-09
10.1128/iai.01041-13,2013-10-15
10.1387/ijdb.130349ys,2014-07-15
10.1128/jcm.02787-13,2013-10-17
10.1128/jcm.02533-13,2013-10-24
10.1128/jcm.02820-13,2013-11-07
10.1099/vir.0.057000-0,2013-09-26
10.1080/15459624.2013.848037,2013-10-01
10.1080/15459624.2013.877591,2014-01-28
10.1080/15459624.2014.902954,2014-03-14
10.1080/15459624.2013.866715,2013-11-25
10.1128/jvi.01635-13,2013-10-24
10.1128/jvi.01600-13,2013-10-17
10.1128/jvi.02678-13,2013-10-10
10.1128/jvi.02906-13,2013-11-07
10.1128/jvi.02272-13,2013-11-07
10.1128/jvi.02202-13,2013-11-14
10.1128/jvi.02958-13,2013-11-07
10.1128/jvi.02351-13,2013-11-14
10.1128/jvi.03467-13,2013-12-30
10.1128/jvi.02234-13,2013-11-07
10.1128/jvi.02576-13,2013-11-07
10.1128/jvi.02898-13,2013-11-07
10.1128/jvi.02831-13,2013-10-31
10.1007/978-1-4939-0992-6_14,2014-07-12
10.2217/nnm.14.107,2014-10-17
10.4103/0973-7847.125525,2014-01-20
10.1124/pr.113.007724,2013-11-12
10.1089/vbz.2012.1164,2013-12-17
10.5847/wjem.j.issn.1920-8642.2014.01.002,2014-03-03
10.1016/j.virol.2013.12.014,2014-01-03
10.4161/hv.27464,2013-12-19
10.1093/infdis/jit832,2013-12-25
10.1073/pnas.1321748111,2013-12-24
10.1089/ars.2012.5068,2013-03-10
10.4161/rna.27504,2014-01-17
10.4161/jkst.27521,2013-12-18
10.1208/s12249-013-0058-7,2013-12-16
10.1016/j.ejcdt.2013.12.002,2013-12-17
10.2471/blt.13.125989,2014-03-31
10.1111/cmi.12246,2013-11-29
10.14745/ccdr.v39i02a01,2018-02-28
10.1093/infdis/jit806,2013-12-14
10.1371/currents.outbreaks.62df1c7c75ffc96cd59034531e2e8364,2013-12-12
10.1007/s00705-013-1942-x,2013-12-10
10.1136/amiajnl-2013-002001,2013-12-11
10.1007/s13238-013-3096-8,2013-12-07
10.4269/ajtmh.13-0145,2013-09-24
10.4161/hv.27332,2013-12-03
10.1177/1757975913501910,2013-12-03
10.1111/tra.12137,2013-10-31
10.4314/ahs.v13i4.30,2014-03-20
10.4314/ahs.v13i4.2,2014-03-20
10.2471/blt.13.132266,2013-11-29
10.1093/cid/cit578,2013-11-07
10.1007/s40124-013-0031-7,2013-09-30
10.4155/fmc.13.183,2013-11-21
10.1128/jcm.02312-13,2013-10-03
10.1128/jcm.02546-13,2013-09-26
10.1099/vir.0.055939-0,2013-09-24
10.1089/jir.2013.0064,2013-09-06
10.1128/jvi.02435-13,2013-10-03
10.1128/jvi.02564-13,2013-09-26
10.1128/jvi.02159-13,2013-10-10
10.1128/jvi.02448-13,2013-09-26
10.1128/jvi.02433-13,2013-09-26
10.1128/jvi.02458-13,2013-09-26
10.1128/jvi.01551-13,2013-09-12
10.1128/jvi.02080-13,2013-09-26
10.1128/jvi.02355-13,2013-09-19
10.1128/jvi.01890-13,2013-09-12
10.1128/jvi.02050-13,2013-09-12
10.1089/mab.2013.0061,2013-12-16
10.1097/inf.0b013e3182a14407,2013-06-26
10.1159/000355947,2013-12-02
10.4049/jimmunol.1301633,2013-11-30
10.1007/s13337-013-0187-3,2013-11-28
10.1039/c3en00007a,2013-11-28
10.1080/10789669.2013.838990,2013-11-23
10.3109/08830185.2013.823422,2013-11-22
10.1007/s00281-013-0407-3,2013-11-20
10.1002/pbc.24863,2013-11-19
10.1111/pai.12147,2013-11-18
10.1021/jm401340p,2013-11-04
10.4049/jimmunol.1301203,2013-11-14
10.1371/currents.outbreaks.22254b58675cdebc256dbe3c5aa6498b,2013-11-14
10.1111/irv.12207,2013-11-12
10.1111/irv.12170,2013-11-12
10.1111/irv.12171,2013-11-12
10.1111/irv.12173,2013-11-12
10.1111/irv.12174,2013-11-12
10.1371/currents.outbreaks.0bf719e352e7478f8ad85fa30127ddb8,2013-11-12
10.1007/s13337-013-0175-7,2013-11-11
10.1002/jcla.21627,2013-11-11
10.1038/nrmicro3143,2013-11-11
10.1007/s13337-013-0164-x,2013-11-09
10.1016/j.tim.2013.10.003,2013-11-08
10.1016/j.virol.2013.10.024,2013-11-08
10.1098/rsif.2013.0560,2013-09-11
10.1002/9780471729259.mc1803s31,2013-11-05
10.1073/pnas.1316208110,2013-11-05
10.1164/rccm.201305-0861oc,2013-09-24
10.1089/ars.2012.4599,2013-02-11
10.1177/1715163513508739,2013-11-06
10.1093/cid/cit725,2013-11-02
10.1097/01.ede.0000434434.52506.bc,2013-09-27
10.1534/genetics.113.154856,2013-09-14
10.1172/jci69608,2013-10-31
10.1128/jvi.01845-13,2013-09-12
10.1128/jvi.02090-13,2013-09-12
10.1128/jvi.02149-13,2013-09-12
10.1128/jvi.02323-13,2013-09-12
10.1128/jvi.02105-13,2013-08-29
10.1128/jvi.02357-13,2013-10-03
10.1128/jvi.01211-13,2013-08-29
10.1128/jvi.01490-13,2013-08-22
10.1128/jvi.01893-13,2013-08-22
10.1128/jvi.01403-13,2013-08-22
10.1128/jvi.01672-13,2013-08-29
10.1128/jvi.01836-13,2013-08-22
10.1542/peds.2013-1501,2013-10-08
10.4161/auto.4782,2014-07-16
10.1016/j.antiviral.2013.10.012,2013-10-31
10.1038/emboj.2013.232,2013-10-29
10.3109/10409238.2013.844092,2013-10-28
10.1073/pnas.1311457110,2013-10-29
10.1093/intimm/dxt050,2013-10-25
10.2196/jmir.2792,2013-10-22
10.1016/j.febslet.2013.10.014,2013-10-21
10.1073/pnas.1317868110,2013-10-22
10.1093/infdis/jit552,2013-10-17
10.1503/cmaj.121645,2013-08-13
10.1074/jbc.m113.511949,2013-10-16
10.1016/j.jviromet.2013.10.012,2013-10-15
10.3791/50830,2013-10-29
10.3791/50820,2013-10-29
10.1136/bcr-2013-200252,2013-10-08
10.1093/jpids/pit061,2013-10-08
10.1098/rsif.2013.0495,2013-07-31
10.1002/pbc.24798,2013-10-12
10.1126/science.1244492,2013-10-03
10.1152/ajprenal.00403.2013,2013-07-18
10.1513/annalsats.201304-090aw,2014-02-14
10.1128/aac.01175-13,2013-07-30
10.1089/ars.2012.4614,2012-04-01
10.1089/dna.2013.2159,2013-08-15
10.1101/gad.224154.113,2013-10-11
10.3324/haematol.2013.084145,2013-10-03
10.1089/hum.2013.2510,2013-10-08
10.1128/jcm.01443-13,2013-08-01
10.1128/jcm.01157-13,2013-08-01
10.1128/jvi.01756-13,2013-08-01
10.1128/jvi.00381-13,2013-07-04
10.1128/jvi.01370-13,2013-07-25
10.1128/jvi.01271-13,2013-08-08
10.1128/jvi.01248-13,2013-08-15
10.1128/microbiolspec.oh-0001-2012,2014-04-30
10.1089/mab.2013.0038,2013-10-10
10.1124/pr.112.007120,2013-08-14
10.4161/psb.26595,2013-10-01
10.1073/iti4013110,2013-10-01
10.1002/app5.5,2013-10-12
10.1016/j.biopsych.2013.09.019,2013-09-30
10.1074/jbc.m113.484428,2013-10-02
10.1073/pnas.1315986110,2013-10-01
10.5365/wpsar.2013.4.3.003,2013-11-06
10.5365/wpsar.2013.4.3.004,2013-11-06
10.1074/jbc.m113.514356,2013-09-26
10.1093/cid/cit649,2013-09-25
10.1093/cid/cit639,2013-09-25
10.1073/pnas.1310744110,2013-09-24
10.1007/s00018-013-1459-1,2013-09-19
10.1002/9780470151808.sc02d16s26,2013-10-22
10.1016/j.jviromet.2013.09.003,2013-09-18
10.1074/jbc.m113.510313,2013-09-18
10.1016/j.virusres.2013.09.008,2013-09-17
10.1074/jbc.m113.485847,2013-09-17
10.1073/pnas.1308049110,2013-09-17
10.1073/pnas.1311542110,2013-09-17
10.1093/aje/kwt133,2013-09-17
10.1016/j.virol.2013.08.021,2013-09-14
10.1038/cdd.2013.119,2013-09-13
10.1111/imm.12143,2013-07-03
10.1038/nprot.2013.117,2013-09-12
10.1161/circresaha.113.301811,2013-09-07
10.1007/s13337-013-0162-z,2013-09-05
10.1074/jbc.m113.504639,2013-09-05
10.1503/cmaj.109-4552,2013-07-30
10.1007/s12639-013-0353-y,2013-09-02
10.1165/rcmb.2013-0016oc,2013-04-19
10.1164/rccm.201304-0754pp,2013-05-28
10.1002/ana.23988,2013-08-02
10.1128/aac.00759-13,2013-07-09
10.1089/bsp.2013.0038,2013-09-16
10.2471/blt.13.010913,2013-09-06
10.1177/1715163513502152,2013-09-26
10.1128/cvi.00168-13,2013-07-25
10.1128/cvi.00222-13,2013-07-18
10.1534/genetics.113.154963,2013-07-13
10.1111/imr.12091,2013-08-16
10.1111/imr.12109,2013-08-16
10.1111/imr.12092,2013-08-16
10.1111/imr.12093,2013-08-16
10.4103/0972-5229.120316,2013-10-24
10.1128/jcm.00911-13,2013-07-04
10.1128/jcm.01078-13,2013-07-13
10.1099/vir.0.054080-0,2013-06-27
10.1099/vir.0.052837-0,2013-06-20
10.1128/jvi.01376-13,2013-06-20
10.1128/jvi.01562-13,2013-07-04
10.1128/jvi.01048-13,2013-07-04
10.1128/jvi.01440-13,2013-07-04
10.1128/jvi.01175-13,2013-07-04
10.1128/jvi.01032-13,2013-07-04
10.1128/jvi.00321-13,2013-05-02
10.1128/jvi.00621-13,2013-06-27
10.1128/jvi.01183-13,2013-06-20
10.1128/jvi.00837-13,2013-07-18
10.1128/jvi.00883-13,2013-07-04
10.1128/jvi.01105-13,2013-07-18
10.1128/jvi.01485-13,2013-07-18
10.1128/jvi.01294-12,2013-07-04
10.1038/ncb2832,2013-09-02
10.1097/inf.0b013e31829b7e43,2013-05-21
10.4049/jimmunol.1301348,2013-08-31
10.4049/jimmunol.1201954,2013-08-31
10.1093/infdis/jit468,2013-08-31
10.1016/j.virol.2013.08.005,2013-08-30
10.1016/j.epidem.2013.08.001,2013-08-28
10.1111/irv.12088,2013-08-27
10.1111/irv.12086,2013-08-27
10.1111/irv.12089,2013-08-27
10.1002/pro.2356,2013-08-26
10.5495/wjcid.v3.i3.37,2014-09-16
10.2196/jmir.2499,2013-08-22
10.1007/s00281-013-0395-3,2013-08-20
10.1093/ndt/gft320,2013-08-18
10.1152/ajpregu.00321.2013,2013-08-16
10.1093/cid/cit278,2013-07-12
10.1089/hum.2013.137,2013-08-16
10.1038/ismej.2013.137,2013-08-15
10.1038/cr.2013.108,2013-08-13
10.1055/s-0033-1351122,2013-08-11
10.1016/j.coviro.2013.07.005,2013-08-08
10.1002/humu.22380,2013-07-17
10.1007/s13337-013-0150-3,2013-08-07
10.1093/infdis/jit393,2013-08-07
10.1038/cmi.2013.25,2013-08-05
10.1073/pnas.1303275110,2013-08-06
10.1073/pnas.1307243110,2013-08-06
10.4049/jimmunol.1300082,2013-08-03
10.2105/ajph.2012.300761,2012-12-13
10.1165/rcmb.2012-0230oc,2013-05-23
10.1128/aac.00332-13,2013-06-11
10.2471/blt.13.010813,2013-08-06
10.1074/jbc.m113.498899,2013-08-02
10.1128/jvi.01253-13,2013-06-06
10.1128/jvi.01275-13,2013-06-13
10.1128/jvi.01277-13,2013-06-20
10.1128/jvi.02774-12,2013-06-06
10.1128/jvi.01153-13,2013-06-27
10.1128/jvi.03152-12,2013-06-06
10.1128/jvi.00573-13,2013-06-13
10.1128/jvi.00892-13,2013-05-30
10.1128/jvi.00969-13,2013-05-23
10.1128/jvi.01531-13,2013-07-08
10.1128/jvi.01025-13,2013-05-23
10.1128/jvi.00769-13,2013-05-23
10.1128/jvi.01055-13,2013-05-30
10.1128/jvi.00869-13,2013-06-06
10.1128/jvi.00950-13,2013-06-06
10.1128/jvi.03382-12,2013-05-30
10.1089/nat.2013.0419,2015-12-01
10.4172/2155-9899.1000157,2013-09-27
10.1002/asi.22899,2013-07-30
10.1002/iub.1190,2013-07-29
10.1093/infdis/jit348,2013-07-31
10.1007/s13337-013-0147-y,2013-07-25
10.1016/j.peptides.2013.07.014,2013-07-26
10.4161/hv.25750,2013-08-15
10.1111/tid.12111,2013-07-25
10.1038/bmt.2013.100,2013-07-22
10.1098/rspb.2013.0990,2013-06-05
10.1073/pnas.1306917110,2013-07-23
10.1007/s13238-013-3050-9,2013-07-19
10.1152/ajprenal.00009.2013,2013-07-18
10.1371/currents.outbreaks.a7b70897ac2fa4f79b59f90d24c860b8,2013-07-17
10.1093/jpids/pit039,2013-07-16
10.4161/hv.25656,2013-08-02
10.1182/blood-2013-02-487470,2013-05-02
10.1136/bcr-2013-010048,2013-07-11
10.3238/arztebl.2013.0486,2018-05-02
10.3238/arztebl.2013.0461,2018-05-02
10.1073/pnas.1311524110,2013-07-09
10.1073/pnas.1307582110,2013-07-09
10.1111/cei.12106,2013-03-27
10.1007/s00418-013-1120-y,2013-07-02
10.1074/mcp.m112.025882,2013-07-04
10.1056/nejmp1307752,2013-07-04
10.1177/1087057113494405,2013-07-03
10.1016/j.virusres.2013.06.012,2013-07-02
10.4103/2141-9248.117923,2013-09-11
10.4103/1817-1737.114302,2013-07-01
10.1128/aac.00303-13,2013-05-07
10.1002/acr.21925,2012-12-21
10.2471/blt.13.010713,2013-07-03
10.1177/1715163513494597,2013-08-05
10.1128/cvi.00721-12,2013-05-09
10.1128/jcm.00713-13,2013-05-09
10.1128/jcm.00361-13,2013-04-25
10.1099/vir.0.051169-0,2013-04-18
10.1128/jvi.03518-12,2013-04-25
10.1128/jvi.00568-13,2013-04-25
10.1128/jvi.00173-13,2013-04-25
10.1128/jvi.03186-12,2013-05-02
10.1128/jvi.00577-13,2013-05-16
10.1128/jvi.00626-13,2013-05-16
10.1128/jvi.00481-13,2013-05-09
10.1128/jvi.00998-13,2013-05-16
10.1128/jvi.01244-13,2013-05-16
10.4103/1947-2714.115764,2013-07-29
10.1038/ni.2614,2013-06-18
10.1038/nm.3253,2013-07-08
10.5001/omj.2013.66,2013-08-05
10.4103/0973-7847.120517,2013-10-25
10.1007/s00251-013-0711-z,2013-06-29
10.1016/j.antiviral.2013.06.014,2013-06-29
10.1182/blood-2012-10-457507,2013-03-26
10.1057/jphp.2013.29,2013-06-27
10.1172/jci67550,2013-06-23
10.1016/s0140-6736(13)61171-x,2013-06-25
10.1002/cmdc.201300134,2013-06-20
10.1074/jbc.m113.458299,2013-06-21
10.1002/14651858.cd008231.pub3,2013-06-19
10.1056/nejmoa1306742,2013-06-19
10.1093/ndt/gft240,2013-06-21
10.1038/mt.2013.122,2013-06-18
10.1164/rccm.201303-0488ws,2013-04-24
10.1016/j.jconrel.2013.06.007,2013-06-15
10.1189/jlb.0213064,2013-06-15
10.1016/j.cyto.2013.05.008,2013-06-14
10.1152/ajprenal.00600.2012,2013-06-13
10.1093/cvr/cvt155,2013-06-13
10.1503/cmaj.109-4479,2013-04-30
10.3109/02656736.2013.798873,2013-06-06
10.3945/ajcn.112.048785,2013-06-06
10.1038/nrmicro3036,2013-06-03
10.1016/j.antiviral.2013.05.012,2013-06-02
10.1016/j.virusres.2013.05.012,2013-06-02
10.4314/ahs.v13i2.6,2013-09-05
10.1165/rcmb.2012-0339oc,2013-02-16
10.1002/acr.21926,2012-12-21
10.1089/bsp.2012.0062,2013-05-15
10.1089/jir.2012.0100,2013-02-21
10.1258/jrsm.2012.120170,2013-06-11
10.1128/jvi.00087-13,2013-04-11
10.1128/jvi.03273-12,2013-04-18
10.1128/jvi.00009-13,2013-04-04
10.1128/jvi.03372-12,2013-03-28
10.1128/jvi.03368-12,2013-02-21
10.1128/jvi.03322-12,2013-03-21
10.1128/jvi.03213-12,2013-03-28
10.1128/jvi.00012-13,2013-03-28
10.1128/jvi.00416-13,2013-03-28
10.1128/jvi.00061-13,2013-03-28
10.1128/jvi.00393-13,2013-03-28
10.1128/mmbr.00059-12,2013-05-22
10.1089/mab.2013.0001,2013-06-10
10.1111/prd.12010,2013-04-11
10.1089/vbz.2013.999.ceezad,2013-04-30
10.1089/vbz.2012.1231,2013-04-16
10.1089/vbz.2012.1091,2013-03-08
10.1007/s13361-013-0660-7,2013-05-30
10.1074/jbc.m112.440115,2013-06-01
10.1057/jphp.2013.20,2013-05-30
10.1073/pnas.1303744110,2013-05-29
10.1073/pnas.1303573110,2013-05-29
10.1016/j.febslet.2013.05.033,2013-05-24
10.4049/jimmunol.1300221,2013-05-23
10.5365/wpsar.2013.4.2.008,2013-07-16
10.1021/nn3036232,2013-05-20
10.1073/pnas.1304375110,2013-05-21
10.1016/j.cyto.2013.04.036,2013-05-20
10.1016/j.molimm.2013.04.011,2013-05-18
10.1038/embor.2013.61,2013-05-17
10.1093/cid/cit289,2013-05-16
10.1503/cmaj.109-4453,2013-04-09
10.1503/cmaj.109-4449,2013-04-09
10.1073/pnas.1208059110,2013-05-14
10.5501/wjv.v2.i2.32,2013-05-12
10.1074/jbc.m113.452839,2013-05-11
