source_x,doi,pmcid,pubmed_id,created,created_year
PMC,http://dx.doi.org/10.1093/nar/gkr594,PMC3203579,21785141,2011-07-24,2011
PMC,http://dx.doi.org/10.1093/nar/gkr579,PMC3203594,21803791,2011-07-30,2011
PMC,http://dx.doi.org/10.5415/apallergy.2011.1.3.115,PMC3206246,22053307,2011-10-12,2011
PMC,http://dx.doi.org/10.1038/srep00126,PMC3216607,22355643,2011-10-24,2011
PMC,http://dx.doi.org/10.1017/S1462399411002031,PMC3219211,22088887,2011-11-17,2011
PMC,NA,PMC3221370,22110386,2011-11-01,2011
PMC,http://dx.doi.org/10.1128/mBio.00198-11,PMC3221602,22086488,2011-11-15,2011
PMC,http://dx.doi.org/10.1136/bmjopen-2011-000200,PMC3225591,22116089,2011-11-25,2011
PMC,http://dx.doi.org/10.1042/BSR20110069,PMC3225954,21729006,2012-04-01,2012
PMC,http://dx.doi.org/10.1293/tox.23.99,PMC3234644,22319227,2010-06-30,2010
PMC,http://dx.doi.org/10.1128/mBio.00276-11,PMC3236064,22167226,2011-12-13,2011
PMC,http://dx.doi.org/10.1093/nar/gkr963,PMC3241673,NA,2011-11-24,2011
PMC,http://dx.doi.org/10.1093/nar/gkr859,PMC3245011,22006842,2011-10-18,2011
PMC,http://dx.doi.org/10.1093/nar/gkr1147,PMC3245049,22139916,2011-12-03,2011
PMC,http://dx.doi.org/10.1093/nar/gkr1064,PMC3245074,22110040,2011-11-23,2011
PMC,http://dx.doi.org/10.1093/bfgp/elr027,PMC3245552,21930658,2011-09-20,2011
PMC,http://dx.doi.org/10.1093/nar/gkr686,PMC3245918,21908395,2011-09-09,2011
PMC,http://dx.doi.org/10.1083/jcb.201108131,PMC3246895,22123832,2011-11-29,2011
PMC,http://dx.doi.org/10.5625/lar.2011.27.4.347,PMC3251767,22232645,2011-12-29,2011
PMC,http://dx.doi.org/10.3343/alm.2012.32.1.44,PMC3255489,22259778,2012-01-03,2012
PMC,http://dx.doi.org/10.7150/ijms.3880,PMC3258558,22253563,2012-02-17,2012
PMC,http://dx.doi.org/10.5114/aoms.2011.24144,PMC3258774,22291810,2011-10-03,2011
PMC,http://dx.doi.org/10.3389/fmicb.2011.00272,PMC3260743,22279443,2012-01-18,2012
PMC,http://dx.doi.org/10.3402/ehtj.v4i0.11702,PMC3261719,24149043,2011-12-13,2011
PMC,http://dx.doi.org/10.1093/nar/gkr833,PMC3273816,22009676,2011-10-19,2011
PMC,http://dx.doi.org/10.3345/kjp.2011.54.12.489,PMC3274655,22323905,2012-02-06,2012
PMC,http://dx.doi.org/10.3389/fmicb.2012.00034,PMC3277274,22363323,2012-02-06,2012
PMC,http://dx.doi.org/10.5114/aoms.2010.13515,PMC3278951,22371728,2010-03-10,2010
PMC,http://dx.doi.org/10.3349/ymj.2012.53.2.262,PMC3282974,22318812,2012-02-08,2012
PMC,http://dx.doi.org/10.5114/aoms.2010.14471,PMC3284074,22371803,2011-03-10,2011
PMC,http://dx.doi.org/10.3389/fmicb.2012.00068,PMC3285771,22375141,2012-02-24,2012
PMC,http://dx.doi.org/10.2174/1874357901206010012,PMC3286841,22383906,2012-02-22,2012
PMC,http://dx.doi.org/10.1093/nar/gkr893,PMC3287201,22039154,2011-10-30,2011
PMC,http://dx.doi.org/10.3389/fmicb.2012.00075,PMC3290766,22403577,2012-03-01,2012
PMC,http://dx.doi.org/10.5114/aoms.2010.19309,PMC3302712,22427774,2011-03-10,2011
PMC,http://dx.doi.org/10.1093/nar/gkr237,PMC3303483,21622960,2011-05-29,2011
PMC,http://dx.doi.org/10.3791/3321,PMC3308597,22090023,2011-11-08,2011
PMC,http://dx.doi.org/10.1093/nar/gkr1098,PMC3315321,22127865,2011-11-30,2011
PMC,http://dx.doi.org/10.1038/cddis.2012.18,PMC3317351,22402601,2012-03-08,2012
PMC,http://dx.doi.org/10.1128/mBio.00304-11,PMC3324788,22496312,2012-04-10,2012
PMC,http://dx.doi.org/10.4110/in.2012.12.1.8,PMC3329602,22536165,2012-04-17,2012
PMC,http://dx.doi.org/10.1093/aje/kwr411,PMC3339311,22491083,2012-04-06,2012
PMC,http://dx.doi.org/10.3389/fimmu.2012.00005,PMC3342007,22566891,2012-01-24,2012
PMC,http://dx.doi.org/10.3389/fimmu.2012.00025,PMC3342036,22566909,2012-03-12,2012
PMC,http://dx.doi.org/10.1038/ncomms1796,PMC3343228,22531181,2012-04-24,2012
PMC,http://dx.doi.org/10.2174/1874357901206010059,PMC3349948,22582106,2012-05-02,2012
PMC,http://dx.doi.org/10.2174/1874357901206010064,PMC3355350,22611461,2012-05-17,2012
PMC,http://dx.doi.org/10.5114/aoms.2012.28556,PMC3361041,22662002,2012-09-10,2012
PMC,http://dx.doi.org/10.1093/nar/gks165,PMC3367200,22362731,2012-02-23,2012
PMC,http://dx.doi.org/10.3389/fimmu.2012.00131,PMC3369187,22701116,2012-06-07,2012
PMC,http://dx.doi.org/10.3389/fgene.2012.00105,PMC3374460,22707955,2012-06-13,2012
PMC,http://dx.doi.org/10.4168/aair.2012.4.4.240,PMC3378931,22754718,2012-06-19,2012
PMC,http://dx.doi.org/10.3389/fphys.2012.00189,PMC3381238,22737128,2012-06-22,2012
PMC,http://dx.doi.org/10.3349/ymj.2012.53.4.856,PMC3381478,22665357,2012-06-04,2012
PMC,http://dx.doi.org/10.1038/cddis.2012.60,PMC3388232,22717578,2012-06-21,2012
PMC,http://dx.doi.org/10.3724/SP.J.1263.2011.00044,PMC3390060,22783284,2011-03-01,2011
PMC,http://dx.doi.org/10.3389/fmicb.2012.00181,PMC3390586,22783234,2012-05-28,2012
PMC,http://dx.doi.org/10.1093/nar/gks528,PMC3394299,22669909,2012-06-06,2012
PMC,http://dx.doi.org/10.7150/ijms.4641,PMC3399218,22811612,2012-08-18,2012
PMC,http://dx.doi.org/10.4258/hir.2012.18.2.88,PMC3402560,22844644,2012-07-13,2012
PMC,http://dx.doi.org/10.1017/S0950268811002214,PMC3405768,22093804,2011-11-18,2011
PMC,http://dx.doi.org/10.1038/cddis.2012.81,PMC3406580,22764100,2012-07-05,2012
PMC,http://dx.doi.org/10.7150/ijms.4453,PMC3410365,22859906,2012-08-18,2012
PMC,http://dx.doi.org/10.3402/pba.v1i0.7202,PMC3417704,22953032,2011-06-29,2011
PMC,http://dx.doi.org/10.1128/mBio.00180-12,PMC3419519,22893382,2012-08-14,2012
PMC,http://dx.doi.org/10.3402/iee.v1i0.7346,PMC3426331,22957114,2011-09-22,2011
PMC,http://dx.doi.org/10.3402/iee.v1i0.7919,PMC3426340,22957121,2011-08-09,2011
PMC,http://dx.doi.org/10.5491/SHAW.2012.3.1.77,PMC3430925,22953235,2012-03-08,2012
PMC,http://dx.doi.org/10.5491/SHAW.2011.2.1.83,PMC3431893,22953191,2011-03-31,2011
PMC,http://dx.doi.org/10.1038/mtna.2012.30,PMC3438601,23344180,2012-08-14,2012
PMC,http://dx.doi.org/10.4161/bact.20693,PMC3442825,23050222,2012-09-06,2012
PMC,http://dx.doi.org/10.1093/nar/gks629,PMC3458567,22743270,2012-06-29,2012
PMC,http://dx.doi.org/10.2174/1874613601206010163,PMC3462331,23049665,2012-09-18,2012
PMC,NA,PMC3468988,23113174,2012-05-31,2012
PMC,http://dx.doi.org/10.3961/jpmph.2012.45.5.277,PMC3469809,23091652,2012-10-10,2012
PMC,http://dx.doi.org/10.7150/ijbs.5087,PMC3477689,23091417,2012-11-08,2012
PMC,NA,PMC3481691,23113048,2010-12-31,2010
PMC,NA,PMC3481713,23113146,2012-03-31,2012
PMC,http://dx.doi.org/10.1128/mBio.00290-12,PMC3484385,23047747,2012-10-09,2012
PMC,http://dx.doi.org/10.1128/mBio.00360-12,PMC3484391,23047752,2012-10-09,2012
PMC,http://dx.doi.org/10.3343/alm.2012.32.6.399,PMC3486933,23130338,2012-10-26,2012
PMC,http://dx.doi.org/10.1128/mBio.00401-12,PMC3487775,23111873,2012-10-30,2012
PMC,http://dx.doi.org/10.1093/nar/gks727,PMC3488215,22923526,2012-08-26,2012
PMC,http://dx.doi.org/10.1093/molbev/mss179,PMC3494269,22821011,2012-07-21,2012
PMC,http://dx.doi.org/10.1128/mBio.00473-12,PMC3509437,23170002,2012-11-20,2012
PMC,http://dx.doi.org/10.3345/kjp.2012.55.11.438,PMC3510274,23227064,2012-11-27,2012
PMC,http://dx.doi.org/10.4046/trd.2012.72.4.386,PMC3510291,23227081,2012-05-03,2012
PMC,http://dx.doi.org/10.1038/mtna.2012.47,PMC3511674,23187455,2012-11-27,2012
PMC,http://dx.doi.org/10.7150/thno.4525,PMC3516834,23227126,2013-01-11,2013
PMC,http://dx.doi.org/10.1128/mBio.00494-12,PMC3520107,23232716,2012-12-11,2012
PMC,http://dx.doi.org/10.1128/mBio.00515-12,PMC3520110,23232719,2012-12-11,2012
PMC,http://dx.doi.org/10.2174/1874357901206010151,PMC3522051,23248735,2012-12-13,2012
PMC,http://dx.doi.org/10.2174/1874357901206010104,PMC3522074,23248732,2012-12-13,2012
PMC,http://dx.doi.org/10.3346/jkms.2012.27.12.1472,PMC3524425,23255845,2012-12-14,2012
PMC,http://dx.doi.org/10.3346/jkms.2012.27.12.1547,PMC3524436,23255856,2012-12-14,2012
PMC,http://dx.doi.org/10.1093/nar/gks918,PMC3526318,23066108,2012-10-14,2012
PMC,http://dx.doi.org/10.1038/mp.2012.2,PMC3532038,22290120,2012-01-31,2012
PMC,http://dx.doi.org/10.3345/kjp.2012.55.12.470,PMC3534160,23300502,2012-12-28,2012
PMC,http://dx.doi.org/10.5625/lar.2012.28.4.239,PMC3542382,23326284,2013-01-04,2013
PMC,http://dx.doi.org/10.1258/shorts.2012.012012,PMC3545344,23323203,2012-09-25,2012
PMC,http://dx.doi.org/10.3346/jkms.2013.28.1.36,PMC3546101,23341709,2013-01-14,2013
PMC,http://dx.doi.org/10.1128/mBio.00548-12,PMC3546555,23300251,2013-01-08,2013
PMC,http://dx.doi.org/10.1136/bmjopen-2012-002134,PMC3547315,23117571,2012-11-02,2012
PMC,http://dx.doi.org/10.1128/mBio.00002-13,PMC3551544,23322635,2013-01-15,2013
PMC,http://dx.doi.org/10.4161/rna.21089,PMC3551862,22858678,2012-08-02,2012
PMC,http://dx.doi.org/10.1128/mBio.00524-12,PMC3560527,23362319,2013-01-29,2013
PMC,http://dx.doi.org/10.1128/mBio.00549-12,PMC3560529,23386435,2013-02-05,2013
PMC,http://dx.doi.org/10.1093/nar/gks1251,PMC3561941,23275546,2012-12-29,2012
PMC,http://dx.doi.org/10.1093/nar/gks1254,PMC3561942,23248007,2012-12-18,2012
PMC,http://dx.doi.org/10.1038/ncomms2433,PMC3562464,23361009,2013-01-29,2013
PMC,http://dx.doi.org/10.7150/jca.5044,PMC3564246,23386904,2013-01-11,2013
PMC,http://dx.doi.org/10.3109/03009734.2012.744122,PMC3572670,23398237,2013-02-12,2013
PMC,http://dx.doi.org/10.1128/mBio.00611-12,PMC3573664,23422412,2013-02-19,2013
PMC,http://dx.doi.org/10.1093/nar/gks1361,PMC3575852,23275571,2012-12-29,2012
PMC,http://dx.doi.org/10.4161/onci.22978,PMC3583941,23483532,2013-01-15,2013
PMC,http://dx.doi.org/10.1093/jrr/rrs098,PMC3589936,23104900,2012-10-29,2012
PMC,http://dx.doi.org/10.7150/ijms.5689,PMC3590596,23471119,2013-03-01,2013
PMC,http://dx.doi.org/10.1093/nar/gks794,PMC3592391,22962364,2012-09-09,2012
PMC,http://dx.doi.org/10.1017/S0950268812001653,PMC3594835,22877498,2012-08-09,2012
PMC,NA,PMC3601075,23515229,2012-12-31,2012
PMC,http://dx.doi.org/10.3345/kjp.2013.56.3.112,PMC3611044,23559972,2013-03-21,2013
PMC,http://dx.doi.org/10.1183/09031936.00015512,PMC3612580,22903963,2012-08-18,2012
PMC,http://dx.doi.org/10.1136/bmjopen-2012-002518,PMC3612822,23535701,2013-03-28,2013
PMC,NA,PMC3614188,23577043,2012-01-01,2012
PMC,http://dx.doi.org/10.4142/jvs.2013.14.1.53,PMC3615232,23388447,2013-04-03,2013
PMC,http://dx.doi.org/10.1177/2042533313476421,PMC3616298,23560218,2013-04-12,2013
PMC,http://dx.doi.org/10.1128/mBio.00191-13,PMC3622931,23572553,2013-04-09,2013
PMC,http://dx.doi.org/10.7774/cevr.2012.1.1.18,PMC3623508,23596575,2012-07-31,2012
PMC,http://dx.doi.org/10.7774/cevr.2012.1.1.3,PMC3623509,23596573,2012-07-31,2012
PMC,http://dx.doi.org/10.1038/srep01686,PMC3629412,23594967,2013-04-18,2013
PMC,http://dx.doi.org/10.1038/emi.2013.5,PMC3630490,26038452,2013-02-06,2013
PMC,http://dx.doi.org/10.1038/emi.2012.47,PMC3630908,26038413,2012-12-26,2012
PMC,http://dx.doi.org/10.1038/emi.2012.13,PMC3630911,26038415,2012-07-11,2012
PMC,http://dx.doi.org/10.1038/emi.2012.1,PMC3630917,26038424,2012-08-08,2012
PMC,http://dx.doi.org/10.1038/emi.2012.45,PMC3630921,26038405,2012-11-07,2012
PMC,http://dx.doi.org/10.1038/emi.2012.39,PMC3630924,26038411,2012-11-21,2012
PMC,http://dx.doi.org/10.1038/emi.2012.32,PMC3630944,26038403,2012-10-24,2012
PMC,http://dx.doi.org/10.1038/srep01698,PMC3633051,23608887,2013-04-23,2013
PMC,http://dx.doi.org/10.1038/emi.2012.17,PMC3634133,26038417,2012-07-11,2012
PMC,http://dx.doi.org/10.3349/ymj.2013.54.3.560,PMC3635619,23549796,2013-04-02,2013
PMC,http://dx.doi.org/10.1038/emi.2012.26,PMC3636424,26038429,2012-09-05,2012
PMC,http://dx.doi.org/10.1038/emi.2013.18,PMC3636592,26038459,2013-04-10,2013
PMC,http://dx.doi.org/10.1038/emi.2013.22,PMC3636593,26038460,2013-04-10,2013
PMC,http://dx.doi.org/10.1093/nar/gkt203,PMC3643606,23531545,2013-03-27,2013
PMC,http://dx.doi.org/10.3346/jkms.2013.28.5.658,PMC3653076,23678255,2013-05-09,2013
PMC,http://dx.doi.org/10.6061/clinics/2013(05)07,PMC3654292,23778404,2013-05-20,2013
PMC,http://dx.doi.org/10.4161/viru.22641,PMC3654617,23302791,2013-02-07,2013
PMC,http://dx.doi.org/10.1128/mBio.00178-13,PMC3656442,23674612,2013-05-14,2013
PMC,http://dx.doi.org/10.1128/mBio.00165-13,PMC3663187,23631916,2013-04-30,2013
PMC,http://dx.doi.org/10.1517/17425247.2013.773970,PMC3667678,23425032,2013-02-21,2013
PMC,http://dx.doi.org/10.4161/hv.22231,PMC3667930,23143775,2012-11-14,2012
PMC,http://dx.doi.org/10.1038/cddis.2013.132,PMC3674345,23640458,2013-05-02,2013
PMC,http://dx.doi.org/10.1038/emi.2013.25,PMC3675401,26038466,2013-05-22,2013
PMC,http://dx.doi.org/10.3346/jkms.2013.28.6.795,PMC3677989,23772137,2013-06-07,2013
PMC,http://dx.doi.org/10.1128/mBio.00609-12,PMC3685213,23760466,2013-06-11,2013
PMC,http://dx.doi.org/10.1093/cid/cir1053,PMC3693495,22403223,2012-03-08,2012
PMC,http://dx.doi.org/10.4142/jvs.2013.14.2.135,PMC3694184,23814470,2013-06-25,2013
PMC,http://dx.doi.org/10.1093/bioinformatics/btt245,PMC3694681,23812987,2013-06-27,2013
PMC,http://dx.doi.org/10.1038/emi.2013.36,PMC3697302,26038472,2013-06-19,2013
PMC,http://dx.doi.org/10.1038/emi.2013.34,PMC3697305,26038473,2013-06-26,2013
PMC,http://dx.doi.org/10.1038/cddis.2013.225,PMC3702304,23807223,2013-06-27,2013
PMC,http://dx.doi.org/10.1038/ncomms2889,PMC3709478,23728514,2013-06-03,2013
PMC,http://dx.doi.org/10.4161/viru.24041,PMC3710332,23552814,2013-04-04,2013
PMC,http://dx.doi.org/10.1136/bmjopen-2013-003060,PMC3710976,23852138,2013-07-14,2013
PMC,http://dx.doi.org/10.4110/in.2013.13.3.81,PMC3718922,23885221,2013-07-18,2013
PMC,http://dx.doi.org/10.1183/09031936.00107212,PMC3729974,23060626,2012-10-13,2012
PMC,http://dx.doi.org/10.1038/cddis.2013.267,PMC3730437,23887633,2013-07-25,2013
PMC,http://dx.doi.org/10.1038/cr.2013.92,PMC3731569,23835475,2013-07-09,2013
PMC,http://dx.doi.org/10.1128/mBio.00271-13,PMC3747576,23919993,2013-08-06,2013
PMC,http://dx.doi.org/10.1128/mBio.00524-13,PMC3747587,23943763,2013-08-13,2013
PMC,http://dx.doi.org/10.1128/mBio.00531-13,PMC3747588,23963179,2013-08-20,2013
PMC,http://dx.doi.org/10.1016/j.phrp.2012.12.008,PMC3747681,24159531,2013-01-04,2013
PMC,http://dx.doi.org/10.1128/mBio.00598-13,PMC3760253,24003179,2013-09-03,2013
PMC,http://dx.doi.org/10.1038/srep02468,PMC3760282,24002378,2013-09-03,2013
PMC,http://dx.doi.org/10.1187/cbe.12-11-0190,PMC3763004,24006385,2013-09-05,2013
PMC,http://dx.doi.org/10.1590/S1517-83822009000300008,PMC3768551,24031389,2009-07-01,2009
PMC,http://dx.doi.org/10.1590/S1517-83822010000300034,PMC3768659,24031559,2010-07-01,2010
PMC,http://dx.doi.org/10.1590/S1517-83822012000200038,PMC3768804,24031885,2012-04-01,2012
PMC,http://dx.doi.org/10.1590/S1517-83822012000200017,PMC3768834,24031864,2012-04-01,2012
PMC,http://dx.doi.org/10.1590/S1517-838220120001000011,PMC3768995,24031808,2012-01-01,2012
PMC,http://dx.doi.org/10.1590/S1517-838220120004000049,PMC3769032,24031996,2012-06-01,2012
PMC,http://dx.doi.org/10.1590/S1517-83822009000200008,PMC3769739,24031353,2009-04-01,2009
PMC,http://dx.doi.org/10.2147/DDDT.S44401,PMC3771849,24039404,2013-09-04,2013
PMC,http://dx.doi.org/10.1128/mBio.00650-13,PMC3774192,24023385,2013-09-10,2013
PMC,http://dx.doi.org/10.3947/ic.2013.45.1.11,PMC3780943,24265946,2013-04-08,2013
PMC,http://dx.doi.org/10.4161/tisb.24997,PMC3783221,24665407,2013-05-30,2013
PMC,http://dx.doi.org/10.5455/aim.2008.16.159-161,PMC3789162,24109155,2013-08-04,2013
PMC,http://dx.doi.org/10.12703/P5-43,PMC3790563,24167724,2013-10-01,2013
PMC,http://dx.doi.org/10.1038/aps.2013.121,PMC3791557,24096642,2013-10-08,2013
PMC,http://dx.doi.org/10.1136/bmj.f4752,PMC3805478,23920350,2013-08-06,2013
PMC,http://dx.doi.org/10.1136/bmjopen-2013-002939,PMC3808761,24157815,2013-10-30,2013
PMC,http://dx.doi.org/10.1128/mBio.00737-13,PMC3812708,24129257,2013-10-15,2013
PMC,http://dx.doi.org/10.1097/QAD.0000000000000015,PMC3815086,24100711,2013-10-01,2013
PMC,http://dx.doi.org/10.4110/in.2013.13.5.163,PMC3817296,24198740,2013-10-30,2013
PMC,http://dx.doi.org/10.1038/srep03129,PMC3819613,24196104,2013-11-07,2013
PMC,http://dx.doi.org/10.1038/emi.2013.41,PMC3820982,26038475,2013-07-10,2013
PMC,http://dx.doi.org/10.1038/emi.2013.52,PMC3821288,26038487,2013-08-21,2013
PMC,http://dx.doi.org/10.1038/cddis.2013.367,PMC3824676,24091678,2013-10-03,2013
PMC,http://dx.doi.org/10.2147/CIA.S51152,PMC3825547,24235821,2013-11-06,2013
PMC,http://dx.doi.org/10.1038/srep03254,PMC3832874,24247109,2013-11-19,2013
PMC,http://dx.doi.org/10.1038/srep03292,PMC3836038,24256996,2013-11-21,2013
PMC,http://dx.doi.org/10.1038/srep03311,PMC3837310,24264604,2013-11-22,2013
PMC,http://dx.doi.org/10.1136/vr.101936,PMC3841740,24158321,2013-10-25,2013
PMC,http://dx.doi.org/10.1183/09031936.00199112,PMC3844138,23598951,2013-04-19,2013
PMC,http://dx.doi.org/10.1016/j.phrp.2013.09.010,PMC3845231,24298436,2013-09-24,2013
PMC,http://dx.doi.org/10.1016/j.phrp.2013.09.008,PMC3845460,24298444,2013-09-26,2013
PMC,http://dx.doi.org/10.1590/S0100-879X2012007500159,PMC3854218,23044624,2012-10-09,2012
PMC,http://dx.doi.org/10.1590/S0100-879X2011007500142,PMC3854287,22030866,2011-10-28,2011
PMC,http://dx.doi.org/10.1210/me.2011-1258,PMC3858665,22570334,2012-05-09,2012
PMC,http://dx.doi.org/10.3961/jpmph.2013.46.6.336,PMC3859855,24349655,2013-12-11,2013
PMC,http://dx.doi.org/10.1016/j.ijppaw.2013.09.003,PMC3862517,24533344,2013-09-18,2013
PMC,http://dx.doi.org/10.1038/ncomms3903,PMC3863901,24309499,2013-12-06,2013
PMC,http://dx.doi.org/10.1128/jmbe.v14i2.676,PMC3867778,NA,2013-12-10,2013
PMC,http://dx.doi.org/10.1128/mBio.00698-13,PMC3870239,24255120,2013-11-19,2013
PMC,http://dx.doi.org/10.1128/mBio.00987-13,PMC3870251,24345746,2013-12-17,2013
PMC,http://dx.doi.org/10.1038/emi.2013.91,PMC3880875,26038450,2013-12-18,2013
PMC,http://dx.doi.org/10.4046/trd.2013.75.6.256,PMC3884114,24416057,2014-01-02,2014
PMC,http://dx.doi.org/10.1136/bmjopen-2013-004065,PMC3884606,24366580,2013-12-24,2013
PMC,http://dx.doi.org/10.1136/archdischild-2012-302841,PMC3888612,24162006,2013-10-26,2013
PMC,http://dx.doi.org/10.1038/mtna.2013.63,PMC3889190,24253258,2013-11-19,2013
PMC,http://dx.doi.org/10.1091/mbc.E13-07-0394,PMC3890348,24227888,2013-11-13,2013
PMC,http://dx.doi.org/10.7774/cevr.2014.3.1.5,PMC3890450,24427758,2014-01-07,2014
PMC,http://dx.doi.org/10.1084/jem.20130648,PMC3892980,24344237,2013-12-17,2013
PMC,http://dx.doi.org/10.2147/TCRM.S38872,PMC3894144,24453491,2014-01-10,2014
PMC,http://dx.doi.org/10.1038/srep03799,PMC3896911,24445954,2014-01-21,2014
PMC,http://dx.doi.org/10.1016/j.celrep.2013.10.033,PMC3898084,24268777,2013-11-21,2013
PMC,http://dx.doi.org/10.1136/bmjopen-2013-004189,PMC3902515,24441057,2014-10-23,2014
PMC,http://dx.doi.org/10.1128/mBio.00898-13,PMC3903276,24449751,2014-01-21,2014
PMC,http://dx.doi.org/10.4161/hv.25611,PMC3906351,23877094,2013-08-15,2013
PMC,http://dx.doi.org/10.1016/j.virol.2013.08.030,PMC3906923,24210105,2013-09-24,2013
PMC,http://dx.doi.org/10.2147/IJN.S56127,PMC3908835,24493925,2014-01-24,2014
PMC,http://dx.doi.org/10.1038/emi.2013.77,PMC3924557,26038444,2013-11-20,2013
PMC,http://dx.doi.org/10.4161/viru.26475,PMC3925713,24067444,2013-09-25,2013
PMC,http://dx.doi.org/10.4161/mabs.27236,PMC3929437,24256717,2013-11-20,2013
PMC,http://dx.doi.org/10.1111/irv.12118,PMC3933759,23692915,2013-05-22,2013
PMC,http://dx.doi.org/10.1038/srep04166,PMC3933865,24566718,2014-02-25,2014
PMC,http://dx.doi.org/10.1586/14760584.2014.872035,PMC3934375,24392641,2014-01-06,2014
PMC,http://dx.doi.org/10.3345/kjp.2014.57.1.26,PMC3935109,24578713,2014-02-18,2014
PMC,http://dx.doi.org/10.1128/mBio.00856-14,PMC3940032,24570368,2014-02-25,2014
PMC,http://dx.doi.org/10.1128/mBio.00884-14,PMC3940034,24570370,2014-02-25,2014
PMC,http://dx.doi.org/10.1292/jvms.13-0127,PMC3942934,23774028,2013-06-13,2013
PMC,http://dx.doi.org/10.1292/jvms.13-0094,PMC3942943,23719724,2013-05-29,2013
PMC,http://dx.doi.org/10.1292/jvms.13-0265,PMC3942952,23912876,2013-08-01,2013
PMC,http://dx.doi.org/10.1128/mBio.01062-13,PMC3944817,24549846,2014-02-18,2014
PMC,http://dx.doi.org/10.1038/leu.2013.255,PMC3948156,24018851,2013-09-10,2013
PMC,http://dx.doi.org/10.1136/bmjopen-2013-003903,PMC3948574,24604479,2014-03-07,2014
PMC,http://dx.doi.org/10.1136/bmjopen-2013-004546,PMC3948575,24607562,2014-03-08,2014
PMC,http://dx.doi.org/10.1128/mBio.01102-13,PMC3950506,24496798,2014-02-04,2014
PMC,http://dx.doi.org/10.1128/mBio.00862-13,PMC3950510,24473128,2014-01-28,2014
PMC,http://dx.doi.org/10.1093/nar/gkt1310,PMC3950703,24369429,2013-12-26,2013
PMC,http://dx.doi.org/10.1093/nar/gkt1321,PMC3950709,24371270,2013-12-27,2013
PMC,http://dx.doi.org/10.2147/PGPM.S39768,PMC3952682,24634586,2014-02-13,2014
PMC,http://dx.doi.org/10.1128/mBio.00031-14,PMC3958797,24595369,2014-03-04,2014
PMC,http://dx.doi.org/10.1038/srep04472,PMC3966050,24667241,2014-03-26,2014
PMC,http://dx.doi.org/10.5811/westjem.2013.12.20125,PMC3966462,24672618,2014-04-01,2014
PMC,http://dx.doi.org/10.1016/j.gpb.2012.12.005,PMC3968920,23395178,2013-01-17,2013
PMC,http://dx.doi.org/10.2147/IJN.S59924,PMC3969340,24711701,2014-03-24,2014
PMC,http://dx.doi.org/10.1590/0074-0276108052013010,PMC3970591,23903975,2013-08-01,2013
PMC,http://dx.doi.org/10.1093/gbe/evu036,PMC3971587,24558257,2014-02-21,2014
PMC,http://dx.doi.org/10.1038/cddis.2014.64,PMC3973232,24603327,2014-03-06,2014
PMC,http://dx.doi.org/10.4142/jvs.2014.15.1.1,PMC3973752,24378583,2014-03-25,2014
PMC,http://dx.doi.org/10.4142/jvs.2014.15.1.91,PMC3973770,24136209,2014-03-25,2014
PMC,http://dx.doi.org/10.1136/bmjopen-2013-004600,PMC3975787,24670431,2014-03-27,2014
PMC,http://dx.doi.org/10.1128/mBio.00047-14,PMC3977350,24667706,2014-03-25,2014
PMC,http://dx.doi.org/10.1128/mBio.01002-14,PMC3977356,NA,2014-03-25,2014
PMC,http://dx.doi.org/10.1128/mBio.01003-14,PMC3977357,24667711,2014-03-25,2014
PMC,http://dx.doi.org/10.1128/mBio.01107-13,PMC3977362,24692638,2014-04-01,2014
PMC,http://dx.doi.org/10.1097/COH.0000000000000052,PMC3984023,24670321,2014-05-01,2014
PMC,http://dx.doi.org/10.1136/bmjopen-2013-004699,PMC3987727,24710133,2014-04-08,2014
PMC,http://dx.doi.org/10.3343/alm.2014.34.3.216,PMC3999320,24790909,2014-04-18,2014
PMC,http://dx.doi.org/10.7150/ijms.8365,PMC4003542,24782646,2014-04-10,2014
PMC,http://dx.doi.org/10.1128/jmbe.v15i1.707,PMC4004752,NA,2014-05-09,2014
PMC,http://dx.doi.org/10.1590/0074-0276130298,PMC4005542,24402142,2014-02-17,2014
PMC,http://dx.doi.org/10.4161/bioe.27339,PMC4008463,24424156,2014-01-14,2014
PMC,http://dx.doi.org/10.2174/1389202915999140328162433,PMC4009844,24822026,2014-04-21,2014
PMC,http://dx.doi.org/10.1128/mBio.01146-14,PMC4010836,24781747,2014-04-29,2014
PMC,http://dx.doi.org/10.14348/molcells.2014.2374,PMC4012075,24625576,2014-03-12,2014
PMC,http://dx.doi.org/10.1128/mBio.01174-14,PMC4030454,24846384,2014-05-20,2014
PMC,http://dx.doi.org/10.5935/0103-507X.20130023,PMC4031839,23917977,2013-04-01,2013
PMC,http://dx.doi.org/10.1093/infdis/jit839,PMC4038137,24482398,2014-01-31,2014
PMC,http://dx.doi.org/10.7150/ijbs.8879,PMC4046879,24910531,2014-05-11,2014
PMC,http://dx.doi.org/10.2147/IJN.S60014,PMC4047981,24936129,2014-05-30,2014
