source_x,doi,pmcid,pubmed_id,date
PMC,10.3390/ijerph13030335,PMC4808998,26999182,2016-03-18
PMC,10.2188/jea.17.S3,PMC4809251,18239339,NA
PMC,10.3390/pathogens5010008,PMC4810129,26797638,2016-01-18
PMC,10.3390/v8030065,PMC4810255,27011199,2016-03-14
PMC,10.3390/v8030082,PMC4810272,26999188,2016-03-17
PMC,10.3390/v8030084,PMC4810274,27102167,2016-03-18
PMC,10.1128/JVI.02449-15,PMC4810533,26865725,NA
PMC,10.1128/JVI.02921-15,PMC4810721,26676773,NA
PMC,10.1155/2016/2947390,PMC4811174,27065570,2016-03-15
PMC,10.1093/ve/vev005,PMC4811365,27034780,2015-08-01
PMC,10.1371/journal.pone.0152527,PMC4811418,27023721,2016-03-29
PMC,10.1155/2016/8160838,PMC4812360,27069494,2016-03-16
PMC,10.3390/ijms17030358,PMC4813219,26978355,2016-03-14
PMC,10.1371/journal.pone.0152529,PMC4814059,27028323,2016-03-30
PMC,10.1371/journal.pone.0152134,PMC4814062,27028521,2016-03-30
PMC,10.1371/journal.ppat.1005531,PMC4814111,27027316,2016-03-30
PMC,10.3389/fmicb.2016.00448,PMC4814781,27064893,2016-03-31
PMC,10.1111/irv.12375,PMC4814860,26859306,2016-02-09
PMC,10.1111/irv.12360,PMC4814863,26590069,2015-11-21
PMC,10.1111/irv.12373,PMC4814864,26822469,2016-01-29
PMC,10.1111/irv.12384,PMC4814865,26935868,2016-03-03
PMC,10.3389/fmicb.2016.00463,PMC4815560,27066001,2016-03-31
PMC,10.1371/journal.pone.0152015,PMC4816499,27031702,2016-03-31
PMC,10.1128/mBio.00119-16,PMC4817249,27025249,NA
PMC,10.1128/mBio.00258-16,PMC4817253,27025250,NA
PMC,10.1186/s12985-016-0512-8,PMC4818391,27036203,2016-04-01
PMC,10.1186/s12992-016-0148-x,PMC4818423,27036632,2016-03-31
PMC,10.1186/s12992-016-0145-0,PMC4818531,27036516,2016-03-31
PMC,10.1007/s13238-015-0235-4,PMC4818847,26687390,2015-12-19
PMC,10.3389/fvets.2016.00022,PMC4819147,27092305,2016-04-04
PMC,10.1186/s12954-016-0101-6,PMC4819272,27044357,2016-04-04
PMC,10.14202/vetworld.2016.60-64,PMC4819352,27051186,2016-01-20
PMC,10.1037/dev0000092,PMC4819495,26854968,2016-02-09
PMC,10.1038/emi.2016.48,PMC4820678,26980239,2016-03-16
PMC,10.1186/s12917-016-0697-5,PMC4820917,27044253,2016-04-05
PMC,10.1371/journal.pone.0152629,PMC4821533,27045370,2016-04-05
PMC,10.1371/journal.pone.0152438,PMC4822846,27049322,2016-04-06
PMC,10.1371/journal.pone.0153041,PMC4822964,27050556,2016-04-06
PMC,10.1128/genomeA.01725-15,PMC4824273,27056240,NA
PMC,10.1371/journal.ppat.1005467,PMC4824415,27055025,2016-04-07
PMC,10.7717/peerj.1904,PMC4824915,27069825,2016-04-05
PMC,10.1186/s13104-016-2009-3,PMC4825071,27055652,2016-04-07
PMC,10.1371/journal.pntd.0004648,PMC4825952,27058728,2016-04-09
PMC,10.1186/s12889-016-2991-3,PMC4828867,27067392,2016-04-14
PMC,10.1155/2016/8258946,PMC4830737,27123365,2016-03-31
PMC,10.1186/s11671-016-1419-4,PMC4830774,27075340,2016-04-14
PMC,10.3389/fmicb.2016.00488,PMC4830830,27148181,2016-04-14
PMC,10.1038/srep24152,PMC4832189,27080036,2016-04-15
PMC,10.1038/srep24702,PMC4835727,27090105,2016-04-19
PMC,10.1186/s12974-016-0551-5,PMC4835894,27090635,2016-04-18
PMC,10.1128/JVI.03065-15,PMC4836315,26912626,NA
PMC,10.1128/JVI.02693-15,PMC4836353,26889029,NA
PMC,10.1371/journal.pone.0151922,PMC4836704,27093541,2016-04-19
PMC,10.3389/fmicb.2016.00509,PMC4837155,27148198,2016-04-20
PMC,10.1371/journal.pone.0153462,PMC4838297,27097228,2016-04-20
PMC,10.1371/journal.pone.0152481,PMC4838299,27096199,2016-04-20
PMC,10.1038/srep24744,PMC4838842,27098390,2016-04-21
PMC,10.1186/s12879-016-1492-4,PMC4839124,27097824,2016-04-21
PMC,10.3390/molecules15031690,PMC4839297,20336008,2010-03-14
PMC,10.1093/database/baw047,PMC4839628,27103629,2016-04-22
PMC,10.1371/journal.pone.0153573,PMC4839776,27100624,2016-04-21
PMC,10.1186/s12985-016-0529-z,PMC4840883,27103490,2016-04-21
PMC,10.12688/f1000research.8013.1,PMC4841202,27134728,2016-02-09
PMC,10.1371/journal.pone.0153649,PMC4841636,27078641,2016-04-14
PMC,10.7554/eLife.11275,PMC4841775,27011352,NA
PMC,10.1186/s13104-016-2037-z,PMC4841946,27106608,2016-04-22
PMC,10.1371/journal.pone.0154424,PMC4844146,27111439,2016-04-25
PMC,10.1038/srep24257,PMC4845017,27113297,2016-04-26
PMC,10.1038/srep24782,PMC4845023,27113850,2016-04-26
PMC,10.1371/journal.pone.0154366,PMC4846163,27116236,2016-04-26
PMC,10.3390/ijerph13040430,PMC4847092,27104546,2016-04-19
PMC,10.1186/s12941-016-0142-4,PMC4847268,27121506,2016-04-27
PMC,10.3390/v8040093,PMC4848588,27043612,2016-03-30
PMC,10.3390/v8040096,PMC4848591,27077877,2016-04-12
PMC,10.3390/v8040102,PMC4848596,27092522,2016-04-18
PMC,10.3390/v8040106,PMC4848600,27110812,2016-04-21
PMC,10.1186/s13104-016-2040-4,PMC4850712,27130295,2016-04-29
PMC,10.1128/genomeA.00309-16,PMC4850855,27125484,NA
PMC,10.1007/s00281-015-0536-y,PMC4851701,26482920,2015-10-19
PMC,10.1371/journal.pone.0154695,PMC4854472,27139905,2016-05-03
PMC,10.3389/fmicb.2016.00655,PMC4855034,27199974,2016-05-04
PMC,10.1038/emi.2016.27,PMC4855071,27048742,2016-04-06
PMC,10.1038/emi.2016.33,PMC4855074,27094905,2016-04-20
PMC,10.1038/srep25049,PMC4855236,27142087,2016-05-04
PMC,10.1186/s12934-016-0468-9,PMC4855500,27142045,2016-05-03
PMC,10.1038/cddis.2016.9,PMC4855679,27054331,2016-04-07
PMC,10.1186/s12985-016-0531-5,PMC4855710,27142375,2016-05-04
PMC,10.1186/s12939-016-0358-0,PMC4855818,27145823,2016-05-04
PMC,10.1186/s12896-016-0268-7,PMC4855837,27142206,2016-05-04
PMC,10.1371/journal.pone.0154674,PMC4856261,27144453,2016-05-04
PMC,10.1186/s12911-016-0290-7,PMC4857410,27150958,2016-05-05
PMC,10.1186/s13756-016-0112-9,PMC4858848,NA,2016-05-05
PMC,10.1186/s13104-016-2065-8,PMC4858901,27150259,2016-05-05
PMC,10.1186/s13054-016-1303-8,PMC4859954,27153800,2016-05-03
PMC,10.1186/s12985-016-0534-2,PMC4859974,27154247,2016-05-06
PMC,10.1155/2016/8703239,PMC4863113,27239213,2016-04-27
PMC,10.1128/mSphere.00016-16,PMC4863598,27303690,NA
PMC,10.1128/mSphere.00070-15,PMC4863610,27303702,NA
PMC,10.1371/journal.pone.0155134,PMC4864199,27166956,2016-05-11
PMC,10.1371/journal.pone.0155341,PMC4864234,27168061,2016-05-11
PMC,10.1371/journal.ppat.1005650,PMC4864313,27166862,2016-05-11
PMC,10.1155/2016/3502683,PMC4864560,27239356,2016-04-28
PMC,10.1371/journal.pone.0155159,PMC4865048,27171260,2016-05-12
PMC,10.1371/journal.pone.0155484,PMC4865088,27171557,2016-05-12
PMC,10.1371/journal.pone.0155044,PMC4865181,27170999,2016-05-12
PMC,10.1111/pbi.12507,PMC4865440,26800650,2016-01-23
PMC,10.3389/fmicb.2016.00676,PMC4865503,27242703,2016-05-13
PMC,10.1038/srep25961,PMC4865815,27173881,2016-05-13
PMC,10.1155/2016/8560691,PMC4868892,27243037,2016-05-03
PMC,10.1186/s12889-016-3056-3,PMC4869271,27185039,2016-05-17
PMC,10.7554/eLife.12469,PMC4869911,27187613,NA
PMC,10.3389/fimmu.2016.00189,PMC4871863,27242796,2016-05-19
PMC,10.3389/fmicb.2016.00751,PMC4871871,27242764,2016-05-19
PMC,10.1038/srep26328,PMC4872054,27193742,2016-05-20
PMC,10.1590/S1679-45082013000100024,PMC4872983,23579758,NA
PMC,10.1371/journal.pmed.1002042,PMC4873000,27195954,2016-05-20
PMC,10.1186/s12974-016-0582-y,PMC4874004,27207308,2016-05-20
PMC,10.1186/s12929-016-0259-y,PMC4875746,27209372,2016-05-23
PMC,10.1371/journal.pone.0156019,PMC4877111,27213692,2016-05-23
PMC,10.1038/srep26637,PMC4877572,27217069,2016-05-24
PMC,10.1186/s13756-016-0120-9,PMC4877934,27222710,2016-05-23
PMC,10.1186/s12864-016-2739-6,PMC4878077,27215196,2016-05-23
PMC,10.1590/0074-02760150341,PMC4878298,27120006,2016-04-16
PMC,10.3389/fmicb.2016.00786,PMC4879323,27252695,2016-05-25
PMC,10.3390/ijerph13050504,PMC4881129,27187441,2016-05-17
PMC,10.3390/ijms17050666,PMC4881492,27153063,2016-05-04
PMC,10.3390/ijms17050678,PMC4881504,27164085,2016-05-06
PMC,10.3390/ijms17050691,PMC4881517,27164099,2016-05-09
PMC,10.3390/ijms17050730,PMC4881552,27187377,2016-05-13
PMC,10.1186/s12944-016-0268-6,PMC4882816,27229150,2016-05-27
PMC,10.1128/genomeA.00408-16,PMC4882939,27231358,NA
PMC,10.1155/2016/7590569,PMC4884858,27294133,2016-05-16
PMC,10.3390/toxins8050139,PMC4885054,27153092,2016-05-04
PMC,10.3390/v8050122,PMC4885077,27164125,2016-05-06
PMC,10.3390/v8050124,PMC4885079,27187445,2016-05-12
PMC,10.3390/v8050127,PMC4885082,27164126,2016-05-06
PMC,10.3390/v8050134,PMC4885089,27213433,2016-05-24
PMC,10.3390/v8050142,PMC4885097,27213428,2016-05-21
PMC,10.3390/v8050146,PMC4885101,27213432,2016-05-24
PMC,10.1155/2016/3137010,PMC4886052,27293892,2016-05-17
PMC,10.1128/JVI.02557-15,PMC4886784,27009955,NA
PMC,10.7554/eLife.14228,PMC4887208,27240734,NA
PMC,10.3389/fphar.2016.00146,PMC4887483,27313531,2016-06-01
PMC,10.3389/fped.2016.00055,PMC4887507,27313995,2016-06-01
PMC,10.15252/emmm.201606337,PMC4888848,27137494,2016-04-22
PMC,10.1371/journal.pone.0156552,PMC4889042,27249425,2016-06-02
PMC,10.1186/s12879-016-1494-2,PMC4890247,27255755,2016-06-02
PMC,10.5402/2012/738718,PMC4890908,27335669,2012-12-30
PMC,10.1186/s12985-016-0544-0,PMC4891877,27255185,2016-06-03
PMC,10.1371/journal.pone.0156739,PMC4892622,27257969,2016-06-03
PMC,10.1186/s12879-016-1525-z,PMC4894555,27207244,2016-05-23
PMC,10.1128/mSphere.00069-16,PMC4894681,27303723,NA
PMC,10.1128/mSphere.00007-16,PMC4894689,27303731,NA
PMC,10.3389/fmicb.2016.00875,PMC4894901,27375595,2016-06-07
PMC,10.1186/s12917-016-0717-5,PMC4895886,27268206,2016-06-06
PMC,10.1186/s12917-016-0714-8,PMC4896019,27268043,2016-06-06
PMC,10.1186/s12985-016-0549-8,PMC4896093,27267595,2016-06-06
PMC,10.1186/s40413-016-0096-1,PMC4896250,NA,2016-04-19
PMC,10.1007/s00281-016-0558-0,PMC4896975,26965109,2016-03-10
PMC,10.1007/s00281-016-0555-3,PMC4896990,26957481,2016-03-08
PMC,10.1186/s12985-016-0547-x,PMC4897857,27267372,2016-06-07
PMC,10.1186/s12879-016-1600-5,PMC4897912,27267256,2016-06-07
PMC,10.1186/s12917-016-0716-6,PMC4898321,27277214,2016-06-08
PMC,10.1186/s12985-016-0551-1,PMC4898363,27278486,2016-06-08
PMC,10.1186/s12917-016-0711-y,PMC4898447,27277076,2016-06-08
PMC,10.5811/westjem.2016.3.30188,PMC4899052,27330653,2016-07-19
PMC,10.3389/fpubh.2016.00120,PMC4899437,27376056,2016-06-09
PMC,10.1155/2016/3145921,PMC4899603,27314015,2016-05-26
PMC,10.1186/s13099-016-0113-5,PMC4899906,27284287,2016-06-09
PMC,10.1007/s12553-016-0132-8,PMC4901101,27358760,2016-05-27
PMC,10.1186/s12917-016-0725-5,PMC4902975,27287624,2016-06-10
PMC,10.3389/fnagi.2016.00138,PMC4904010,27378910,2016-06-13
PMC,10.1155/2016/5352625,PMC4904523,27445547,2016-04-12
PMC,10.1186/s12985-016-0555-x,PMC4906604,27296861,2016-06-13
PMC,10.1371/journal.pone.0157450,PMC4907430,27300368,2016-06-14
PMC,10.5402/2012/146748,PMC4908256,27398234,2012-02-08
PMC,10.1155/2016/5258727,PMC4908263,27340661,2016-06-02
PMC,10.1038/srep27911,PMC4908402,27302421,2016-06-15
PMC,10.1038/srep27917,PMC4908419,27302568,2016-06-15
PMC,10.3897/BDJ.4.e8080,PMC4910497,27346955,NA
PMC,10.1371/journal.pone.0157398,PMC4911076,27309354,2016-06-16
PMC,10.1371/journal.pone.0157620,PMC4911106,27310015,2016-06-16
PMC,10.3389/fimmu.2016.00238,PMC4911353,27379099,2016-06-17
PMC,10.1371/journal.pone.0157287,PMC4912100,27315286,2016-06-17
PMC,10.1371/journal.pone.0157034,PMC4912142,27314851,2016-06-17
PMC,10.1186/s12917-016-0722-8,PMC4912760,27315792,2016-06-17
PMC,10.1155/2016/5292346,PMC4913016,27366191,2016-06-05
PMC,10.1371/journal.ppat.1005684,PMC4915689,27327515,2016-06-23
PMC,10.1186/s40064-016-2543-4,PMC4916122,27390651,2016-06-22
PMC,10.1186/s12985-016-0561-z,PMC4917953,27334704,2016-06-23
PMC,10.1371/journal.pone.0158128,PMC4920390,27341670,2016-06-24
PMC,10.1590/S1677-5538.IBJU.2015.0159,PMC4920570,27286116,NA
PMC,10.1186/s12985-016-0569-4,PMC4920988,27342195,2016-06-24
PMC,10.3389/fimmu.2016.00252,PMC4921493,27446082,2016-06-27
PMC,10.3390/ijerph13060558,PMC4924015,27271646,2016-06-03
PMC,10.3390/ijerph13060583,PMC4924040,27304963,2016-06-13
PMC,10.1371/journal.pone.0158181,PMC4924831,27351739,2016-06-28
PMC,10.1371/journal.pmed.1002059,PMC4924837,27351843,2016-06-28
PMC,10.3390/v8060154,PMC4926174,27271653,2016-06-02
PMC,10.3390/v8060160,PMC4926180,27338443,2016-06-07
PMC,10.3390/v8060174,PMC4926194,27338447,2016-06-23
PMC,10.1038/srep28866,PMC4926278,27353136,2016-06-29
PMC,10.1186/s12917-016-0763-z,PMC4928271,27357720,2016-06-29
PMC,10.1186/s12917-016-0758-9,PMC4928280,27357597,2016-06-30
PMC,10.3389/fimmu.2016.00258,PMC4928648,27446088,2016-06-30
PMC,10.1371/journal.ppat.1005625,PMC4928862,27362353,2016-06-30
PMC,10.1186/s40168-016-0179-9,PMC4929776,27364497,2016-07-01
PMC,10.1371/journal.pone.0158237,PMC4930163,27367230,2016-07-01
PMC,10.1371/journal.ppat.1005714,PMC4930175,27366906,2016-07-01
PMC,10.3390/cells5020018,PMC4931667,27096872,2016-04-18
PMC,10.1038/emi.2016.53,PMC4932647,27273223,2016-06-08
PMC,10.1038/emi.2016.65,PMC4932653,27329849,2016-06-23
PMC,10.1186/s12917-016-0753-1,PMC4932751,27377264,2016-07-04
PMC,10.2471/BLT.16.030716,PMC4933147,27429487,NA
PMC,10.1016/S1473-3099(16)00153-5,PMC4933299,27211899,NA
PMC,10.1371/journal.pone.0158186,PMC4934770,27384540,2016-07-06
PMC,10.1128/mSphere.00104-16,PMC4935779,27390781,NA
PMC,10.1155/2016/9476020,PMC4935915,27418745,2016-06-25
PMC,10.1128/JVI.00304-16,PMC4936146,27099308,NA
PMC,10.1371/journal.pone.0158958,PMC4938629,27391234,2016-07-08
PMC,10.1128/genomeA.00619-16,PMC4939784,27389267,NA
PMC,10.1371/journal.ppat.1005721,PMC4939959,27399201,2016-07-11
PMC,10.1186/s40064-016-2745-9,PMC4940358,27462483,2016-07-11
PMC,10.1007/s10875-016-0308-z,PMC4940435,27324887,2016-06-20
PMC,10.1038/srep29576,PMC4941719,27404962,2016-07-12
PMC,10.1186/s12871-016-0198-x,PMC4942900,27405596,2016-07-12
PMC,10.1590/S1679-45082015AO3397,PMC4943780,26466058,NA
PMC,10.1186/s13567-016-0354-9,PMC4944500,27412035,2016-07-13
PMC,10.1371/journal.pone.0159074,PMC4944999,27415624,2016-07-14
PMC,10.1371/journal.pbio.1002515,PMC4945005,27415420,2016-07-14
PMC,10.1371/journal.pntd.0004799,PMC4945073,27414047,2016-07-14
PMC,10.1371/journal.ppat.1005741,PMC4945081,27414028,2016-07-14
PMC,10.1111/irv.12387,PMC4947942,26987664,2016-03-18
PMC,10.1111/irv.12392,PMC4947946,27062998,2016-04-11
PMC,10.1111/irv.12391,PMC4947949,27012372,2016-03-25
PMC,10.1186/s12939-016-0393-x,PMC4950590,27436298,2016-07-19
PMC,10.1371/journal.pone.0159196,PMC4951077,27433803,2016-07-19
PMC,10.1186/s40064-016-2821-1,PMC4951383,27478747,2016-07-19
PMC,10.12688/f1000research.8662.1,PMC4955019,27508058,2016-05-09
PMC,10.1007/s11356-016-7064-8,PMC4956722,27318484,2016-06-18
PMC,10.1186/s12879-016-1675-z,PMC4957429,27449387,2016-07-22
PMC,10.1371/journal.pone.0159625,PMC4957826,27448168,2016-07-22
PMC,10.1128/mBio.00584-16,PMC4958244,27406561,NA
PMC,10.1186/s40413-016-0116-1,PMC4960683,27504147,2016-07-25
PMC,10.3390/ijerph13070630,PMC4962171,27347986,2016-06-26
PMC,10.3390/ijerph13070665,PMC4962206,27376314,2016-06-30
PMC,10.3390/ijms17071138,PMC4964511,27428961,2016-07-15
PMC,10.1074/jbc.M116.736660,PMC4965583,27288409,NA
PMC,10.1186/s13054-016-1325-2,PMC4965892,27468829,2016-07-08
PMC,10.1128/genomeA.00751-16,PMC4966474,27469941,NA
PMC,10.1371/journal.pone.0159841,PMC4968838,27479499,2016-08-01
PMC,10.1007/s40506-016-0083-7,PMC4969322,27547128,2016-07-08
PMC,10.1155/2011/213135,PMC4970650,27516903,2010-12-16
PMC,10.1155/2016/5717108,PMC4971293,27525272,2016-07-20
PMC,10.1038/emi.2016.67,PMC4972905,27381218,2016-07-06
PMC,10.1186/s12885-016-2630-5,PMC4973081,27488496,2016-08-03
PMC,10.1186/s40662-016-0051-9,PMC4973115,27493978,2016-07-27
PMC,10.1371/journal.pntd.0004796,PMC4973921,27489944,2016-08-04
PMC,10.4049/jimmunol.1502472,PMC4974488,27412417,2016-07-14
PMC,10.3390/v8070179,PMC4974514,27347991,2016-06-24
PMC,10.3390/v8070180,PMC4974515,27367717,2016-06-29
PMC,10.3390/v8070183,PMC4974518,27384578,2016-07-04
PMC,10.3390/v8070184,PMC4974519,27384577,2016-07-04
PMC,10.3390/v8070202,PMC4974537,27455305,2016-07-21
PMC,10.3390/v8070207,PMC4974541,27455308,2016-07-22
PMC,10.1038/srep30926,PMC4974654,27491544,2016-08-05
PMC,10.1186/s12985-016-0591-6,PMC4974758,27496131,2016-08-05
PMC,10.1371/journal.pone.0160412,PMC4975440,27494141,2016-08-05
PMC,10.1371/journal.pone.0160561,PMC4975444,27494026,2016-08-05
PMC,10.1186/s13567-016-0361-x,PMC4975915,27496124,2016-08-05
PMC,10.3389/fimmu.2016.00298,PMC4976285,27551282,2016-08-08
PMC,10.1186/s13033-016-0083-5,PMC4976505,27504141,2016-08-08
PMC,10.1371/journal.pone.0160606,PMC4976934,27500954,2016-08-08
PMC,10.3389/fnhum.2016.00403,PMC4977292,27555815,2016-08-09
PMC,10.1186/s12879-016-1730-9,PMC4977610,27503120,2016-08-09
PMC,10.1371/journal.ppat.1005804,PMC4978498,27505057,2016-08-09
PMC,10.1038/cddiscovery.2016.48,PMC4979447,27551536,2016-06-27
PMC,10.1186/s12942-016-0059-3,PMC4980799,27510908,2016-08-10
PMC,10.1111/pbi.12548,PMC4980996,27507797,2016-03-08
PMC,10.1186/s40064-016-2957-z,PMC4981007,27563533,2016-08-11
PMC,10.3389/fmicb.2016.01243,PMC4982195,27570521,2016-08-12
PMC,10.1186/s12985-016-0593-4,PMC4983005,27519739,2016-08-12
PMC,10.1128/JVI.00548-16,PMC4984648,27279609,NA
PMC,10.1371/journal.pone.0161193,PMC4985159,27525409,2016-08-15
PMC,10.7554/eLife.16965,PMC4985287,27391790,NA
PMC,10.1097/MD.0000000000001849,PMC4985407,26512593,NA
PMC,10.1186/s12879-016-1710-0,PMC4986228,27528377,2016-08-15
PMC,10.1371/journal.pone.0161146,PMC4987015,27529425,2016-08-16
PMC,10.1371/journal.pmed.1002109,PMC4987038,27529422,2016-08-16
PMC,10.1007/s00705-016-2940-6,PMC4987400,27339687,2016-06-23
PMC,10.1371/journal.pone.0160777,PMC4988761,27532864,2016-08-17
PMC,10.1038/srep31629,PMC4990914,27538452,2016-08-19
PMC,10.12688/f1000research.8766.1,PMC4995683,27610227,2016-08-19
PMC,10.3390/microarrays4040474,PMC4996405,27600235,2015-10-20
PMC,10.1371/journal.pone.0161576,PMC4996421,27557120,2016-08-24
PMC,10.1371/journal.pntd.0004921,PMC4996428,27556644,2016-08-24
PMC,10.1371/journal.pone.0161169,PMC4996460,27556586,2016-08-24
PMC,10.3233/ISU-140731,PMC4996476,27570333,NA
PMC,10.1371/journal.pone.0161582,PMC4996510,27556406,2016-08-24
PMC,10.3390/ani6080045,PMC4997270,27490573,2016-08-03
PMC,10.3390/ijerph13080780,PMC4997466,27527196,2016-08-04
PMC,10.3390/v8080206,PMC4997570,27490565,2016-08-03
PMC,10.3390/v8080230,PMC4997592,27548203,2016-08-19
PMC,10.1097/MD.0000000000003701,PMC4998435,27310949,NA
PMC,10.1371/journal.pone.0161508,PMC4999130,27560518,2016-08-25
PMC,10.1186/s40064-016-3101-9,PMC4999384,27625974,2016-08-26
PMC,10.1128/mBio.01381-16,PMC4999558,27578761,NA
PMC,10.3390/cancers8080071,PMC4999780,27472363,2016-07-27
PMC,10.3389/fpubh.2016.00178,PMC5000394,27617259,2016-08-26
PMC,10.1186/s12909-016-0746-6,PMC5000399,27562428,2016-08-26
PMC,10.1371/journal.ppat.1005850,PMC5001722,27564865,2016-08-26
PMC,10.1155/2016/7247983,PMC5002496,27597972,2016-08-15
PMC,10.1371/journal.pone.0161760,PMC5003360,27571511,2016-08-29
PMC,10.3390/microarrays2020153,PMC5003475,27605186,2013-05-31
PMC,10.1186/s12974-016-0665-9,PMC5004318,27576490,2016-08-30
PMC,10.4172/2161-0517.S2-004,PMC5004774,27588218,NA
PMC,10.3389/fimmu.2016.00336,PMC5005336,27630639,2016-08-31
PMC,10.3389/fnagi.2016.00208,PMC5005348,27630559,2016-08-31
PMC,10.1371/journal.ppat.1005861,PMC5006979,27580079,2016-08-31
PMC,10.1371/journal.ppat.1005817,PMC5007037,27579713,2016-08-31
PMC,10.1371/journal.ppat.1005776,PMC5008827,27584579,2016-09-01
PMC,10.1093/nar/gkw530,PMC5009743,27436286,2016-07-20
PMC,10.1186/s12864-016-3050-2,PMC5010698,27589862,2016-09-02
PMC,10.1186/s12917-016-0812-7,PMC5011961,27600955,2016-09-06
PMC,10.3389/fmicb.2016.01419,PMC5013053,27656178,2016-09-07
PMC,10.1155/2016/9406319,PMC5013198,27642217,2016-08-24
PMC,10.1093/ve/vev001,PMC5014471,27774275,2015-04-01
PMC,10.1186/s12974-016-0699-z,PMC5015201,27604627,2016-09-07
PMC,10.1186/s12916-016-0686-3,PMC5015245,27604081,2016-09-07
PMC,10.1371/journal.pone.0161301,PMC5015910,27607330,2016-09-08
PMC,10.1590/1518-8345.1140.2781,PMC5016003,27598374,2016-08-31
PMC,10.3389/fbioe.2016.00071,PMC5016531,27668213,2016-09-09
PMC,10.12669/pjms.324.10038,PMC5017074,27648063,2016-07-12
PMC,10.1371/journal.pone.0161883,PMC5017624,27611574,2016-09-09
PMC,10.5811/westjem.2016.6.30793,PMC5017829,27625709,2016-09-06
PMC,10.1016/j.expneurol.2016.03.009,PMC5019113,26988764,2016-03-14
PMC,10.1155/2016/2168780,PMC5021477,27656298,2016-08-30
PMC,10.1371/journal.pone.0162178,PMC5023107,27627440,2016-09-14
PMC,10.1371/journal.pone.0162411,PMC5023126,27627439,2016-09-14
PMC,10.1371/journal.pone.0162484,PMC5023329,27626272,2016-09-14
PMC,10.1186/s12879-016-1794-6,PMC5024506,27628855,2016-09-14
PMC,10.1155/2016/7971847,PMC5027326,27688769,2016-09-05
PMC,10.1371/journal.pntd.0004943,PMC5028037,27643596,2016-09-19
PMC,10.7554/eLife.18311,PMC5028189,27525483,NA
PMC,10.7717/peerj.2443,PMC5028786,27672502,2016-09-15
PMC,10.1186/s13071-016-1798-5,PMC5028948,27646278,2016-09-19
PMC,10.1186/s12917-016-0837-y,PMC5028968,27646125,2016-09-20
PMC,10.3389/fpls.2016.01383,PMC5029118,27703459,2016-09-20
PMC,10.3389/fimmu.2016.00370,PMC5030268,27708643,2016-09-21
PMC,10.1155/2016/5484972,PMC5030393,27667997,2016-09-07
PMC,10.1371/journal.pone.0163377,PMC5031398,27654509,2016-09-21
PMC,10.1371/journal.pone.0163080,PMC5033357,27658047,2016-09-22
PMC,10.1371/journal.pone.0163418,PMC5033593,27657544,2016-09-22
PMC,10.1038/emi.2016.97,PMC5034104,27530750,2016-08-17
PMC,10.1186/s12879-016-1831-5,PMC5035476,27663519,2016-09-23
PMC,10.1186/s12985-016-0620-5,PMC5035481,27663840,2016-09-23
PMC,10.1186/s12941-016-0169-6,PMC5035509,27663999,2016-09-23
PMC,10.3390/v8090242,PMC5035956,27589785,2016-08-29
PMC,10.3390/v8090255,PMC5035969,27657106,2016-09-19
PMC,10.1038/srep33698,PMC5035999,27667714,2016-09-26
PMC,10.1038/srep31983,PMC5036048,27666394,2016-09-26
PMC,10.1186/s12935-016-0350-1,PMC5037893,27708549,2016-09-27
PMC,10.1371/journal.ppat.1005883,PMC5038965,27676249,2016-09-27
PMC,10.3390/ph9030053,PMC5039506,27608030,2016-09-06
PMC,10.3390/microorganisms4030030,PMC5039590,27681924,2016-08-24
PMC,10.1128/mSphere.00246-16,PMC5040786,27704051,NA
PMC,10.1155/2016/1786265,PMC5040796,27703835,2016-09-15
PMC,10.3389/fmicb.2016.01538,PMC5041141,27746767,2016-09-29
PMC,10.1186/s12929-016-0285-9,PMC5041315,27680328,2016-09-29
PMC,10.1186/s12913-016-1772-0,PMC5041441,27682853,2016-09-29
PMC,10.1371/journal.pone.0163829,PMC5042429,27684718,2016-09-29
PMC,10.1186/s40635-016-0098-x,PMC5042924,NA,2016-09-29
PMC,10.1128/JVI.01056-16,PMC5044818,27512068,NA
PMC,10.1371/journal.pone.0163920,PMC5045181,27689694,2016-09-30
PMC,10.4317/jced.52811,PMC5045684,27703605,2016-06-24
PMC,10.1186/s40249-016-0181-2,PMC5047123,27716352,2016-08-17
PMC,10.15252/emmm.201606593,PMC5048363,27572622,2016-08-30
PMC,10.1186/s12879-016-1840-4,PMC5048464,27716101,2016-10-03
